edge_times[0], 0x7BA7,
edge_times[1], 0x3504,
edge_times[2], 0x19CE,
edge_times[3], 0x0394,
edge_times[4], 0x02C6,
edge_times[5], 0x030D,
edge_times[6], 0x0963,
edge_times[7], 0x035A,
edge_times[8], 0x029A,
edge_times[9], 0x033B,
edge_times[10], 0x0915,
edge_times[11], 0x0334,
edge_times[12], 0x093C,
edge_times[13], 0x0334,
edge_times[14], 0x093B,
edge_times[15], 0x0334,
edge_times[16], 0x093F,
edge_times[17], 0x0358,
edge_times[18], 0x02A1,
edge_times[19], 0x0335,
edge_times[20], 0x093A,
edge_times[21], 0x035D,
edge_times[22], 0x029D,
edge_times[23], 0x0310,
edge_times[24], 0x0963,
edge_times[25], 0x030E,
edge_times[26], 0x02C2,
edge_times[27], 0x0333,
edge_times[28], 0x02C5,
edge_times[29], 0x0336,
edge_times[30], 0x02C4,
edge_times[31], 0x030F,
edge_times[32], 0x02C4,
edge_times[33], 0x035E,
edge_times[34], 0x0914,
edge_times[35], 0x0380,
edge_times[36], 0x08EE,
edge_times[37], 0x035A,
edge_times[38], 0x0917,
edge_times[39], 0x0358,
edge_times[40], 0x029F,
edge_times[41], 0x035C,
edge_times[42], 0x0915,
edge_times[43], 0x035B,
edge_times[44], 0x0915,
edge_times[45], 0x035B,
edge_times[46], 0x029E,
edge_times[47], 0x0334,
edge_times[48], 0x02C6,
edge_times[49], 0x035B,
edge_times[50], 0x0277,
edge_times[51], 0x0337,
edge_times[52], 0x02C6,
edge_times[53], 0x035B,
edge_times[54], 0x029D,
edge_times[55], 0x030E,
edge_times[56], 0x0963,
edge_times[57], 0x030C,
edge_times[58], 0x02C8,
edge_times[59], 0x0358,
edge_times[60], 0x02A1,
edge_times[61], 0x0358,
edge_times[62], 0x0919,
edge_times[63], 0x0357,
edge_times[64], 0x0918,
edge_times[65], 0x0358,
edge_times[66], 0x0918,
edge_times[67], 0x035A,
edge_times[68], 0xEB0D,
edge_times[69], 0x3525,
